UserID,Age,Category,Gender,Location,Income,Debt,Owns_Property,Profession,Demographics,Platform,Total_Tim_ Spent,Video_Category,Time Spent On Video,Scroll Rate,Frequency,Watch Reason,DeviceType,OS,Watch Time,CurrentActivity,ConnectionType
628,53,50-59,Male,Pakistan,45879.0,False,True,Students,Rural,Instagram,220.0,Vlogs,21.0,,Afternoon,Boredom,Smartphone,Windows,5:45 PM,At home,Mobile Data
629,23,20-29,Male,Barzil,75778.0,True,False,Artist,Rural,TikTok,224.0,ASMR,6.0,,Evening,Entertainment,Tablet,iOS,4:25 PM,At home,Wi-Fi
630,48,40-49,Male,Pakistan,57772.0,True,True,Students,Rural,YouTube,49.0,Pranks,28.0,,Afternoon,Habit,Smartphone,iOS,5:45 PM,At home,Wi-Fi
631,36,30-39,Female,Mexico,78478.0,True,False,Labor/Worker,Rural,Instagram,35.0,Entertainment,16.0,90.0,Morning,Boredom,Computer,iOS,9:55 AM,At home,Mobile Data
632,61,60-69,Female,Barzil,84353.0,True,True,Engineer,Urban,YouTube,36.0,Jokes/Memes,10.0,,Evening,Boredom,Smartphone,Android,4:25 PM,At home,Mobile Data
633,56,50-59,Female,United States,46762.0,False,,Artist,Rural,TikTok,199.0,Entertainment,4.0,,Morning,Entertainment,Smartphone,Android,,At home,Mobile Data
634,44,40-49,Male,India,33283.0,False,True,Labor/Worker,Urban,TikTok,92.0,Gaming,13.0,97.0,Afternoon,Habit,Smartphone,Android,,At school,Mobile Data
635,27,20-29,Male,Philippines,83922.0,True,True,Labor/Worker,Rural,TikTok,179.0,Jokes/Memes,10.0,93.0,Afternoon,Entertainment,Smartphone,Android,5:45 PM,At home,Mobile Data
636,43,40-49,Male,United States,59420.0,True,True,Engineer,Urban,YouTube,176.0,Trends,21.0,,Evening,Habit,Smartphone,iOS,4:25 PM,At school,Mobile Data
637,36,30-39,Male,Pakistan,75568.0,True,True,Waiting staff,Rural,Facebook,197.0,ASMR,14.0,,Evening,Habit,Tablet,MacOS,4:25 PM,At school,Mobile Data
638,56,50-59,Male,India,40219.0,False,False,Waiting staff,Rural,YouTube,178.0,ASMR,9.0,,Evening,Boredom,Smartphone,Android,4:25 PM,At work,Mobile Data
639,20,20-29,Female,Philippines,77169.0,True,True,Waiting staff,Rural,Facebook,298.0,Life Hacks,11.0,,Night,Habit,Smartphone,iOS,10:15 PM,At work,Mobile Data
640,62,60-69,Female,United States,94965.0,True,False,driver,Rural,TikTok,238.0,Trends,23.0,9.0,Night,Habit,Smartphone,Windows,,At work,Mobile Data
641,30,30-39,Other,United States,66840.0,True,True,driver,Rural,Instagram,,ASMR,18.0,,Afternoon,Habit,Tablet,MacOS,,At school,Mobile Data
642,45,40-49,Male,India,64695.0,True,False,Students,Rural,Facebook,25.0,Jokes/Memes,11.0,63.0,Afternoon,Procrastination,Tablet,iOS,5:45 PM,At work,Mobile Data
643,37,30-39,Male,United States,97988.0,True,True,Engineer,Rural,TikTok,288.0,Gaming,17.0,,Evening,Habit,Smartphone,Windows,4:25 PM,At school,Wi-Fi
644,45,40-49,Female,Philippines,78342.0,True,False,Students,Rural,TikTok,144.0,Trends,2.0,,Evening,Habit,Computer,Android,4:25 PM,At home,Mobile Data
645,25,20-29,Female,United States,38951.0,False,True,Labor/Worker,Rural,Facebook,,Jokes/Memes,3.0,31.0,Evening,Boredom,Smartphone,Android,4:25 PM,At home,Wi-Fi
646,58,50-59,Other,India,21307.0,False,,Students,Rural,Instagram,21.0,ASMR,,7.0,Evening,Procrastination,Tablet,Android,4:25 PM,At work,Wi-Fi
647,56,50-59,Male,India,55428.0,True,True,Labor/Worker,Rural,TikTok,81.0,Jokes/Memes,18.0,30.0,Afternoon,Entertainment,Tablet,Android,5:45 PM,At school,Wi-Fi
648,18,15-19,Female,India,95774.0,True,False,Waiting staff,Rural,Facebook,142.0,Entertainment,27.0,58.0,Night,Boredom,Tablet,Android,10:15 PM,At home,Mobile Data
649,20,20-29,Male,Vietnam,58975.0,True,True,Students,Urban,Instagram,115.0,ASMR,3.0,3.0,Evening,Boredom,Smartphone,Android,4:25 PM,At work,Mobile Data
650,30,30-39,Female,Germany,21140.0,False,False,Labor/Worker,Rural,Instagram,229.0,Pranks,26.0,,Night,Habit,Tablet,Android,,At school,Mobile Data
651,45,40-49,Male,United States,44842.0,False,True,Labor/Worker,Rural,TikTok,186.0,Life Hacks,,56.0,Night,Entertainment,Tablet,Android,10:15 PM,Commuting,Mobile Data
652,42,40-49,Male,United States,46421.0,False,False,Cashier,Rural,YouTube,291.0,Vlogs,11.0,73.0,Afternoon,Entertainment,Tablet,Android,,At work,Mobile Data
653,50,50-59,Male,Barzil,21708.0,False,True,Artist,Rural,YouTube,142.0,Vlogs,11.0,10.0,Evening,Habit,Smartphone,Windows,,At home,Mobile Data
654,55,50-59,Female,United States,23630.0,False,False,Waiting staff,Urban,TikTok,31.0,Jokes/Memes,28.0,61.0,Night,Boredom,Tablet,Android,,Commuting,Wi-Fi
655,23,20-29,Male,Pakistan,39595.0,False,True,Students,Rural,Instagram,278.0,Vlogs,28.0,50.0,Night,Habit,Smartphone,Android,10:15 PM,At home,Mobile Data
656,61,60-69,Other,United States,96021.0,True,True,Students,Rural,TikTok,170.0,Pranks,25.0,47.0,Night,Boredom,Tablet,iOS,,At school,Mobile Data
657,62,60-69,Male,India,48308.0,False,True,Labor/Worker,Rural,Facebook,,Life Hacks,20.0,90.0,Afternoon,Procrastination,Computer,iOS,5:45 PM,At home,Mobile Data
658,49,40-49,Male,United States,64789.0,True,True,Students,Rural,YouTube,288.0,Gaming,28.0,,Night,Boredom,Smartphone,Android,10:15 PM,At home,Mobile Data
659,62,60-69,Female,Vietnam,75690.0,True,False,Labor/Worker,Rural,Facebook,,Pranks,,,Evening,Procrastination,Tablet,iOS,,At school,Wi-Fi
660,64,60-69,Male,India,46086.0,False,True,Labor/Worker,Rural,TikTok,27.0,Gaming,11.0,,Evening,Procrastination,Smartphone,Windows,,At home,Mobile Data
661,38,30-39,Female,Mexico,36859.0,False,,Waiting staff,Rural,TikTok,251.0,Vlogs,19.0,38.0,Night,Habit,Tablet,Android,10:15 PM,At work,Wi-Fi
662,33,30-39,Male,India,27684.0,False,True,Cashier,Rural,Instagram,,Life Hacks,28.0,62.0,Afternoon,Habit,Tablet,iOS,,At home,Mobile Data
663,38,30-39,Male,Japan,21207.0,False,False,Students,Rural,Instagram,295.0,Trends,1.0,79.0,Night,Habit,Computer,Android,10:15 PM,At school,Mobile Data
664,28,20-29,Male,Philippines,66099.0,True,True,Manager,Rural,Instagram,,Life Hacks,27.0,,Evening,Procrastination,Tablet,MacOS,4:25 PM,Commuting,Mobile Data
665,54,50-59,Male,United States,87496.0,True,False,Students,Rural,Facebook,153.0,Jokes/Memes,5.0,70.0,Afternoon,Procrastination,Computer,Android,5:45 PM,At work,Mobile Data
666,53,50-59,Other,Philippines,86093.0,True,True,Students,Rural,Instagram,214.0,ASMR,10.0,,Evening,Boredom,Computer,iOS,4:25 PM,At school,Mobile Data
667,52,50-59,Male,Indonesia,49689.0,False,False,Labor/Worker,Rural,TikTok,,Life Hacks,,65.0,Afternoon,Entertainment,Tablet,Windows,,At work,Wi-Fi
668,36,30-39,Female,Pakistan,68651.0,True,True,driver,Urban,Instagram,163.0,ASMR,14.0,,Afternoon,Habit,Tablet,Windows,5:45 PM,At work,Mobile Data
669,37,30-39,Male,United States,33893.0,False,False,Students,Urban,YouTube,185.0,Life Hacks,2.0,56.0,Night,Entertainment,Tablet,MacOS,10:15 PM,Commuting,Mobile Data
670,35,30-39,Male,Pakistan,86418.0,True,True,Students,Urban,Instagram,250.0,Jokes/Memes,4.0,67.0,Morning,Entertainment,Tablet,Android,,At home,Mobile Data
671,64,60-69,Male,Philippines,80011.0,True,False,Waiting staff,Urban,Facebook,143.0,Pranks,,,Night,Entertainment,Tablet,Windows,10:15 PM,At school,Mobile Data
672,58,50-59,Male,India,58635.0,True,True,Students,Rural,YouTube,55.0,Vlogs,18.0,,Night,Habit,Smartphone,Android,10:15 PM,At school,Wi-Fi
673,31,30-39,Male,Japan,76115.0,True,False,Waiting staff,Rural,YouTube,59.0,Entertainment,13.0,60.0,Morning,Entertainment,Smartphone,Windows,9:55 AM,At school,
674,32,30-39,Male,India,98405.0,True,True,Waiting staff,Rural,YouTube,175.0,Entertainment,19.0,40.0,Evening,Habit,Computer,Windows,,At work,Mobile Data
675,48,40-49,Male,Mexico,92702.0,True,False,Students,Rural,Facebook,115.0,Gaming,5.0,81.0,Night,Habit,Tablet,Android,10:15 PM,At work,Mobile Data
676,18,15-19,Male,Japan,98518.0,True,True,Labor/Worker,Rural,TikTok,225.0,Pranks,20.0,89.0,Morning,Procrastination,Smartphone,MacOS,9:55 AM,At work,Mobile Data
677,20,20-29,Male,Japan,92805.0,True,True,Students,Rural,Instagram,155.0,Life Hacks,2.0,62.0,Night,Entertainment,Tablet,MacOS,10:15 PM,At school,Mobile Data
678,33,30-39,Female,India,78954.0,True,True,Teacher,Rural,YouTube,81.0,Jokes/Memes,11.0,,Night,Boredom,Tablet,Android,,Commuting,Wi-Fi
679,40,40-49,Female,India,48064.0,False,True,Artist,Rural,YouTube,,Pranks,26.0,,Morning,Boredom,Smartphone,iOS,9:55 AM,At school,Mobile Data
680,28,20-29,Male,Vietnam,99063.0,True,False,Manager,Rural,YouTube,256.0,Vlogs,18.0,93.0,Afternoon,Entertainment,Smartphone,iOS,,At work,Mobile Data
681,29,20-29,Other,Philippines,22454.0,False,True,Manager,Urban,TikTok,195.0,Life Hacks,6.0,89.0,Night,Habit,Smartphone,Android,,At home,Mobile Data
682,27,20-29,Female,India,40878.0,False,False,Labor/Worker,Rural,TikTok,79.0,Life Hacks,23.0,,Evening,Habit,Computer,Windows,,Commuting,Wi-Fi
683,49,40-49,Male,Pakistan,71098.0,True,True,Labor/Worker,Rural,Facebook,159.0,Entertainment,28.0,89.0,Afternoon,Habit,Smartphone,MacOS,5:45 PM,At school,Mobile Data
684,33,30-39,Male,India,82154.0,True,False,Teacher,Rural,TikTok,255.0,ASMR,10.0,93.0,Morning,Boredom,Smartphone,Android,9:55 AM,At work,Wi-Fi
685,25,20-29,Male,Pakistan,32991.0,False,True,Students,Urban,Instagram,271.0,Entertainment,22.0,11.0,Evening,Habit,Smartphone,Android,4:25 PM,At school,Mobile Data
686,55,50-59,Female,Vietnam,88344.0,True,False,driver,Rural,Facebook,35.0,Pranks,23.0,60.0,Night,Boredom,Smartphone,Android,10:15 PM,At work,Wi-Fi
687,29,20-29,Male,Mexico,56593.0,True,True,driver,Rural,Facebook,149.0,Jokes/Memes,17.0,68.0,Evening,Habit,Tablet,Android,4:25 PM,At school,Mobile Data
688,41,40-49,Male,United States,56304.0,True,False,Students,Rural,Instagram,108.0,Gaming,22.0,,Night,Procrastination,Computer,Windows,10:15 PM,Commuting,Mobile Data
689,45,40-49,Female,Vietnam,50386.0,True,True,Waiting staff,Rural,Instagram,287.0,Pranks,11.0,46.0,Evening,Procrastination,Smartphone,Android,,At home,Wi-Fi
690,25,20-29,Female,Germany,75220.0,True,False,Students,Rural,Instagram,60.0,ASMR,19.0,38.0,Evening,Boredom,Smartphone,Android,,At home,Mobile Data
691,45,40-49,Male,Barzil,89338.0,True,True,Students,Rural,Facebook,160.0,Life Hacks,17.0,61.0,Night,Procrastination,Smartphone,Android,10:15 PM,At home,Wi-Fi
692,53,50-59,Male,India,41083.0,False,False,Waiting staff,Urban,Facebook,113.0,Pranks,24.0,17.0,Morning,Boredom,Smartphone,Android,9:55 AM,At work,Wi-Fi
693,43,40-49,Other,Mexico,38354.0,False,True,Students,Rural,Facebook,98.0,Vlogs,4.0,66.0,Night,Boredom,Computer,Android,10:15 PM,At home,Mobile Data
694,25,20-29,Female,Germany,42190.0,False,False,Waiting staff,Rural,Instagram,150.0,Jokes/Memes,26.0,72.0,Afternoon,Entertainment,Smartphone,Android,5:45 PM,At home,Mobile Data
695,45,40-49,Female,Indonesia,26142.0,False,True,Cashier,Rural,Instagram,,Life Hacks,24.0,36.0,Evening,Boredom,Computer,MacOS,4:25 PM,At home,Wi-Fi
696,45,40-49,Female,Mexico,48398.0,False,,Teacher,Urban,YouTube,242.0,Life Hacks,26.0,74.0,Night,Entertainment,Smartphone,Android,10:15 PM,At work,Mobile Data
697,54,50-59,Other,India,71971.0,True,True,Cashier,Urban,TikTok,192.0,Gaming,14.0,7.0,Evening,Entertainment,Tablet,Android,,At home,Wi-Fi
698,58,50-59,Male,India,61862.0,True,True,Artist,Rural,YouTube,260.0,Vlogs,27.0,16.0,Afternoon,Entertainment,Tablet,Android,5:45 PM,At work,Mobile Data
699,53,50-59,Male,Vietnam,73410.0,True,True,Students,Rural,Instagram,18.0,Life Hacks,20.0,14.0,Evening,Boredom,Computer,MacOS,,Commuting,Mobile Data
700,44,40-49,Female,Barzil,39503.0,False,True,Cashier,Rural,Facebook,88.0,Gaming,,,Evening,Boredom,Tablet,Android,4:25 PM,At school,Wi-Fi
701,34,30-39,Female,Mexico,68456.0,True,False,Students,Urban,Instagram,61.0,Vlogs,28.0,25.0,Afternoon,Procrastination,Computer,iOS,5:45 PM,At home,Wi-Fi
702,26,20-29,Male,Philippines,28016.0,False,True,Students,Urban,TikTok,278.0,Life Hacks,14.0,4.0,Night,Boredom,Smartphone,Windows,10:15 PM,At home,Wi-Fi
703,50,50-59,Other,India,22384.0,False,False,Cashier,Rural,YouTube,235.0,Jokes/Memes,26.0,29.0,Evening,Entertainment,Computer,Android,4:25 PM,At home,Mobile Data
704,37,30-39,Male,United States,82320.0,True,True,Students,Rural,YouTube,60.0,Trends,,56.0,Night,Boredom,Computer,Android,,At school,Wi-Fi
705,30,30-39,Male,Vietnam,35072.0,False,False,Students,Urban,Facebook,195.0,Jokes/Memes,6.0,6.0,Night,Habit,Smartphone,iOS,10:15 PM,At home,Wi-Fi
706,45,40-49,Male,India,60510.0,True,True,driver,Rural,YouTube,43.0,Vlogs,9.0,1.0,Evening,Habit,Tablet,MacOS,4:25 PM,At home,Mobile Data
707,46,40-49,Male,Barzil,68933.0,True,False,Labor/Worker,Rural,YouTube,239.0,Trends,21.0,,Evening,Habit,Smartphone,Android,4:25 PM,At school,Mobile Data
708,30,30-39,Female,United States,41826.0,False,True,Labor/Worker,Urban,Instagram,,Entertainment,12.0,,Evening,Habit,Smartphone,Android,,At home,Mobile Data
709,63,60-69,Female,Mexico,88026.0,True,False,Labor/Worker,Rural,YouTube,129.0,Pranks,29.0,63.0,Night,Procrastination,Tablet,iOS,10:15 PM,At home,Wi-Fi
710,52,50-59,Male,Philippines,45518.0,False,True,Artist,Rural,YouTube,256.0,Life Hacks,26.0,,Night,Boredom,Smartphone,iOS,10:15 PM,At home,Wi-Fi
711,23,20-29,Male,Mexico,44045.0,False,False,Waiting staff,Rural,YouTube,,Entertainment,8.0,67.0,Afternoon,Procrastination,Smartphone,Android,5:45 PM,At school,Wi-Fi
712,35,30-39,Other,Japan,70876.0,True,True,Students,Rural,Facebook,219.0,Life Hacks,24.0,65.0,Evening,Entertainment,Tablet,iOS,,At home,Mobile Data
713,22,20-29,Male,Barzil,71919.0,True,False,Waiting staff,Rural,Facebook,112.0,Entertainment,4.0,65.0,Evening,Habit,Smartphone,Android,4:25 PM,At work,Mobile Data
714,64,60-69,Other,Germany,47103.0,False,True,Students,Rural,Instagram,142.0,Vlogs,27.0,21.0,Night,Entertainment,Smartphone,Android,10:15 PM,At home,Mobile Data
715,42,40-49,Female,India,,True,False,Artist,Rural,YouTube,148.0,Entertainment,26.0,30.0,Morning,Boredom,Computer,Windows,,At school,Mobile Data
716,19,15-19,Male,Philippines,25845.0,False,True,Labor/Worker,Rural,Facebook,130.0,ASMR,25.0,96.0,Evening,Entertainment,Tablet,Windows,,At home,Mobile Data
717,27,20-29,Female,India,56674.0,True,False,driver,Rural,Facebook,103.0,Jokes/Memes,25.0,33.0,Night,Habit,Tablet,iOS,10:15 PM,At school,Mobile Data
718,47,40-49,Female,Mexico,39337.0,False,True,Waiting staff,Rural,Instagram,138.0,Vlogs,5.0,48.0,Morning,Procrastination,Tablet,Android,9:55 AM,At home,Mobile Data
719,62,60-69,Female,India,42313.0,False,,driver,Rural,TikTok,100.0,Vlogs,6.0,22.0,Evening,Boredom,Smartphone,Windows,4:25 PM,At school,Mobile Data
720,22,20-29,Other,Mexico,46943.0,False,True,Students,Urban,YouTube,101.0,Life Hacks,5.0,94.0,Afternoon,Entertainment,Smartphone,Windows,5:45 PM,At home,Mobile Data
721,50,50-59,Male,India,97949.0,True,True,Waiting staff,Urban,Facebook,,Trends,19.0,,Evening,Entertainment,Tablet,Android,4:25 PM,Commuting,Wi-Fi
722,18,15-19,Male,United States,20276.0,False,False,Students,Rural,Instagram,38.0,Vlogs,27.0,,Afternoon,Boredom,Smartphone,Android,,At work,Mobile Data
723,35,30-39,Other,United States,71151.0,True,True,Labor/Worker,Rural,Instagram,219.0,Pranks,8.0,,Afternoon,Boredom,Smartphone,Android,5:45 PM,At home,Mobile Data
724,49,40-49,Female,United States,37611.0,False,False,Cashier,Urban,Instagram,21.0,Gaming,9.0,55.0,Afternoon,Boredom,Tablet,Windows,,At school,Wi-Fi
725,64,60-69,Female,Mexico,31944.0,False,True,Artist,Rural,Facebook,139.0,Life Hacks,15.0,,Evening,Procrastination,Tablet,iOS,,At school,Wi-Fi
726,28,20-29,Female,Pakistan,72887.0,True,False,Students,Rural,YouTube,182.0,ASMR,4.0,,Evening,Entertainment,Tablet,iOS,4:25 PM,At school,Mobile Data
727,38,30-39,Female,United States,69847.0,True,True,Cashier,Rural,TikTok,217.0,Trends,25.0,12.0,Night,Habit,Computer,MacOS,,At home,Wi-Fi
728,43,40-49,Female,Germany,78653.0,True,False,Students,Rural,YouTube,33.0,Pranks,9.0,,Afternoon,Habit,Tablet,Android,5:00 PM,Commuting,Mobile Data
729,42,40-49,Male,United States,76622.0,True,True,Waiting staff,Rural,Instagram,,ASMR,7.0,,Afternoon,Habit,Computer,Android,,At home,Mobile Data
730,39,30-39,Male,India,47810.0,False,False,Waiting staff,Rural,Instagram,148.0,Trends,8.0,74.0,Afternoon,Boredom,Smartphone,Android,,At work,Mobile Data
731,44,40-49,Female,Barzil,97842.0,True,True,Engineer,Rural,TikTok,183.0,Vlogs,,99.0,Evening,Boredom,Smartphone,Android,,Commuting,Wi-Fi
732,30,30-39,Other,India,30503.0,False,False,driver,Rural,YouTube,,Pranks,19.0,52.0,Evening,Entertainment,Tablet,Android,2:00 PM,At school,Mobile Data
733,50,50-59,Male,Vietnam,56976.0,True,True,Waiting staff,Rural,Instagram,152.0,Comedy,15.0,93.0,Morning,Habit,Smartphone,MacOS,8:00 AM,At home,Mobile Data
734,51,50-59,Female,India,31590.0,False,False,Waiting staff,Rural,Instagram,51.0,Trends,5.0,76.0,Night,Entertainment,Smartphone,Android,9:00 PM,At home,Mobile Data
735,58,50-59,Other,Germany,30886.0,False,True,Waiting staff,Rural,YouTube,217.0,Gaming,19.0,65.0,Evening,Boredom,Smartphone,iOS,2:00 PM,At home,Wi-Fi
736,52,50-59,Male,Pakistan,32866.0,False,False,Students,Rural,Instagram,201.0,Entertainment,7.0,65.0,Afternoon,Entertainment,Smartphone,iOS,5:00 PM,At work,Mobile Data
737,18,15-19,Other,United States,86624.0,True,True,Waiting staff,Rural,YouTube,169.0,Life Hacks,6.0,10.0,Evening,Boredom,Tablet,Windows,2:00 PM,At home,Mobile Data
738,38,30-39,Female,United States,88899.0,True,False,Students,Rural,Instagram,73.0,Gaming,27.0,18.0,Afternoon,Boredom,Computer,Android,5:00 PM,At home,Mobile Data
739,23,20-29,Male,Indonesia,52792.0,True,True,Cashier,Rural,YouTube,252.0,Gaming,19.0,47.0,Night,Habit,Tablet,iOS,9:00 PM,At school,Mobile Data
740,45,40-49,Female,Mexico,29764.0,False,True,driver,Rural,TikTok,267.0,ASMR,25.0,66.0,Evening,Habit,Smartphone,iOS,2:00 PM,Commuting,Mobile Data
741,34,30-39,Female,Pakistan,62727.0,True,True,Students,Rural,Instagram,161.0,ASMR,28.0,49.0,Evening,Entertainment,Smartphone,Android,2:00 PM,At home,Mobile Data
742,22,20-29,Other,Indonesia,98471.0,True,True,driver,Rural,TikTok,224.0,Entertainment,17.0,72.0,Afternoon,Habit,Tablet,MacOS,,At home,Mobile Data
743,48,40-49,Male,Vietnam,28068.0,False,False,Labor/Worker,Rural,Instagram,175.0,Life Hacks,10.0,22.0,Evening,Habit,Tablet,Windows,2:00 PM,At home,Mobile Data
744,22,20-29,Female,India,27295.0,False,True,,Rural,Instagram,40.0,Trends,19.0,86.0,Afternoon,Habit,Smartphone,iOS,,At home,Wi-Fi
745,55,50-59,Female,Mexico,61160.0,True,False,Manager,Rural,Facebook,241.0,Life Hacks,11.0,,Afternoon,Habit,Computer,Android,5:00 PM,At school,Mobile Data
746,20,20-29,Male,Mexico,31390.0,False,True,Cashier,Rural,YouTube,291.0,Pranks,15.0,,Evening,Boredom,Computer,iOS,2:00 PM,At work,Wi-Fi
747,40,40-49,Male,Japan,40131.0,False,False,Cashier,Urban,TikTok,38.0,Entertainment,10.0,9.0,Evening,Habit,Smartphone,iOS,2:00 PM,At home,Wi-Fi
748,54,50-59,Female,Japan,95969.0,True,True,Engineer,Urban,TikTok,,Pranks,11.0,,Night,Boredom,Smartphone,Android,,At work,Wi-Fi
749,54,50-59,Male,India,35038.0,False,False,Students,Rural,TikTok,265.0,Pranks,23.0,95.0,Morning,Procrastination,Smartphone,Windows,,At school,Mobile Data
750,27,20-29,Female,India,72327.0,True,True,Waiting staff,Rural,YouTube,290.0,Pranks,3.0,63.0,Morning,Boredom,Smartphone,Android,,At school,Mobile Data
751,27,20-29,Male,India,97064.0,True,False,Teacher,Rural,Facebook,96.0,Entertainment,3.0,6.0,Evening,Boredom,Smartphone,Windows,2:00 PM,At work,Wi-Fi
752,36,30-39,Male,India,41281.0,False,True,Cashier,Rural,TikTok,158.0,Entertainment,18.0,,Afternoon,Boredom,Computer,Android,5:00 PM,At work,Mobile Data
753,34,30-39,Male,United States,74189.0,True,False,Labor/Worker,Urban,YouTube,258.0,Gaming,,33.0,Afternoon,Entertainment,Smartphone,iOS,5:00 PM,At home,
754,38,30-39,Other,United States,68511.0,True,True,Students,Rural,Instagram,292.0,Trends,11.0,,Night,Boredom,Tablet,MacOS,,At school,Mobile Data
755,31,30-39,Male,Japan,28605.0,False,False,Labor/Worker,Rural,TikTok,207.0,Vlogs,20.0,24.0,Morning,Entertainment,Smartphone,MacOS,,At work,Wi-Fi
756,26,20-29,,Japan,21381.0,False,True,Waiting staff,Rural,TikTok,53.0,Vlogs,26.0,73.0,Morning,Boredom,Smartphone,iOS,8:00 AM,At home,Mobile Data
757,63,60-69,Female,Japan,86634.0,True,False,driver,Rural,Facebook,,Vlogs,29.0,75.0,Afternoon,Procrastination,Computer,Android,5:00 PM,At work,Mobile Data
758,18,15-19,Female,Pakistan,39810.0,False,True,Waiting staff,Urban,TikTok,,Gaming,22.0,,Evening,Boredom,Smartphone,Android,,At home,Mobile Data
759,62,60-69,Female,Barzil,44322.0,False,False,Teacher,Urban,TikTok,136.0,Vlogs,18.0,,Morning,Entertainment,Smartphone,Android,8:00 AM,Commuting,Mobile Data
760,30,30-39,Other,India,61869.0,True,True,Labor/Worker,Urban,Instagram,177.0,Gaming,25.0,,Evening,Boredom,Smartphone,Android,,At school,
761,21,20-29,Female,Pakistan,52955.0,True,True,Students,Rural,YouTube,253.0,Comedy,15.0,15.0,Night,Habit,Tablet,iOS,9:00 PM,At home,Wi-Fi
762,18,15-19,,United States,81388.0,True,True,Students,Rural,YouTube,,Entertainment,7.0,,Evening,Procrastination,Computer,Android,2:00 PM,At home,Wi-Fi
763,57,50-59,Female,United States,30207.0,False,True,Waiting staff,Rural,Facebook,240.0,Vlogs,10.0,36.0,Evening,Boredom,Smartphone,Android,,At home,Mobile Data
764,49,40-49,Male,Vietnam,87628.0,True,False,Engineer,Rural,Instagram,,Life Hacks,21.0,92.0,Night,Entertainment,Tablet,Android,,At school,Mobile Data
765,51,50-59,Male,Germany,48220.0,False,True,Teacher,Rural,YouTube,257.0,Jokes/Memes,23.0,39.0,Afternoon,Procrastination,Tablet,Android,,At school,Mobile Data
766,45,40-49,Male,Mexico,94085.0,True,False,Waiting staff,Urban,Instagram,223.0,Life Hacks,20.0,4.0,Night,Habit,Smartphone,MacOS,9:00 PM,Commuting,Mobile Data
767,48,40-49,Male,India,42031.0,False,True,Teacher,Urban,YouTube,224.0,Jokes/Memes,29.0,64.0,Night,Habit,Computer,iOS,,At home,Mobile Data
768,25,20-29,Male,Indonesia,90721.0,True,False,Cashier,Rural,Instagram,167.0,Pranks,10.0,74.0,Afternoon,Boredom,Computer,Android,,At home,Mobile Data
769,56,50-59,Male,Philippines,91312.0,True,,Students,Rural,Facebook,78.0,ASMR,13.0,6.0,Afternoon,Habit,Smartphone,Windows,5:00 PM,At home,Mobile Data
770,43,40-49,Male,United States,79766.0,True,False,Labor/Worker,Rural,TikTok,94.0,Jokes/Memes,15.0,,Night,Boredom,Smartphone,Android,9:00 PM,Commuting,
771,51,50-59,Female,Vietnam,32449.0,False,True,Artist,Rural,Facebook,276.0,Trends,23.0,30.0,Morning,Entertainment,Smartphone,iOS,,Commuting,Mobile Data
772,20,20-29,Female,India,76699.0,True,False,Students,Urban,YouTube,78.0,ASMR,18.0,99.0,Night,Boredom,Smartphone,Android,,At home,Mobile Data
773,29,20-29,Other,Germany,66092.0,True,True,Students,Rural,Facebook,,Vlogs,23.0,74.0,Evening,Habit,Smartphone,iOS,,At home,Mobile Data
774,18,15-19,Female,Pakistan,83671.0,True,False,Students,Rural,TikTok,225.0,Vlogs,4.0,96.0,Afternoon,Habit,Computer,MacOS,,At home,Mobile Data
775,61,60-69,Other,India,30350.0,False,True,Students,Rural,Facebook,170.0,Jokes/Memes,20.0,67.0,Afternoon,Entertainment,Smartphone,Android,,At school,Mobile Data
776,22,20-29,Male,Mexico,,True,False,Labor/Worker,Urban,YouTube,103.0,Life Hacks,17.0,,Evening,Entertainment,Smartphone,MacOS,2:00 PM,At work,Mobile Data
777,47,40-49,Male,India,37622.0,False,True,Students,Urban,YouTube,,Jokes/Memes,,15.0,Night,Habit,Tablet,Android,,At school,Wi-Fi
778,47,40-49,Male,Barzil,90263.0,True,False,Labor/Worker,Rural,Facebook,174.0,Gaming,3.0,17.0,Night,Procrastination,Smartphone,Android,9:00 PM,At work,Mobile Data
779,34,30-39,Male,Japan,73117.0,True,True,Waiting staff,Rural,TikTok,124.0,Jokes/Memes,21.0,91.0,Night,Entertainment,Tablet,Android,9:00 PM,At work,Wi-Fi
780,64,60-69,Other,Japan,,True,,Students,Rural,Facebook,229.0,Pranks,21.0,,Evening,Entertainment,Smartphone,iOS,,At school,Mobile Data
781,40,40-49,Female,Mexico,43782.0,False,True,Artist,Rural,TikTok,40.0,Jokes/Memes,2.0,19.0,Afternoon,Habit,Smartphone,Android,5:00 PM,At work,Mobile Data
782,32,30-39,Female,Germany,48454.0,False,True,Cashier,Rural,Instagram,,Gaming,,76.0,Afternoon,Entertainment,Smartphone,MacOS,5:00 PM,At school,Mobile Data
783,54,50-59,Male,Vietnam,87904.0,True,True,Labor/Worker,Rural,TikTok,139.0,Pranks,1.0,88.0,Night,Habit,Smartphone,MacOS,9:00 PM,At home,Wi-Fi
784,38,30-39,Male,Pakistan,35592.0,False,True,Labor/Worker,Urban,Instagram,114.0,Life Hacks,15.0,69.0,Morning,Habit,Smartphone,Android,8:00 AM,At school,Mobile Data
785,31,30-39,Male,Japan,42173.0,False,False,Students,Urban,Facebook,36.0,Jokes/Memes,25.0,,Evening,Habit,Smartphone,iOS,2:00 PM,At work,Wi-Fi
